"symbol","company_name","previous_close","option_chain"
"CTMX","CytomX Therapeutics, Inc. - Common Stock",8.149999618530273,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"CTSO","Cytosorbents Corporation - Common Stock",8.229999542236328,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"CUE","Cue Biopharma, Inc. - Common Stock",10.899999618530272,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"CURI","CuriosityStream Inc.  - Class A Common Stock",12.350000381469728,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"CVCY","Central Valley Community Bancorp - Common Stock",19.0,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"CVGI","Commercial Vehicle Group, Inc. - Common Stock",12.5600004196167,"{""contractSymbol"":{""0"":""CVGI211217P00007500""},""lastTradeDate"":{""0"":1620408261000},""strike"":{""0"":7.5},""lastPrice"":{""0"":0.45},""bid"":{""0"":0.25},""ask"":{""0"":0.5},""change"":{""0"":-0.3},""percentChange"":{""0"":-40.0},""volume"":{""0"":3464.0},""openInterest"":{""0"":3268},""impliedVolatility"":{""0"":0.6845734668},""inTheMoney"":{""0"":false},""contractSize"":{""0"":""REGULAR""},""currency"":{""0"":""USD""},""symbol"":{""0"":""CVGI""}}"
"CWCO","Consolidated Water Co. Ltd. - Ordinary Shares",11.899999618530272,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"CYCN","Cyclerion Therapeutics, Inc. - Common Stock ",2.490000009536743,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"DBVT","DBV Technologies S.A. - American Depositary Shares",6.010000228881836,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"DENN","Denny's Corporation - Common Stock",17.600000381469727,"{""contractSymbol"":{""0"":""DENN220121P00005000""},""lastTradeDate"":{""0"":1611246127000},""strike"":{""0"":5.0},""lastPrice"":{""0"":0.35},""bid"":{""0"":0.0},""ask"":{""0"":3.0},""change"":{""0"":0.0},""percentChange"":{""0"":0.0},""volume"":{""0"":294.0},""openInterest"":{""0"":251},""impliedVolatility"":{""0"":1.8886724316},""inTheMoney"":{""0"":false},""contractSize"":{""0"":""REGULAR""},""currency"":{""0"":""USD""},""symbol"":{""0"":""DENN""}}"
"DGICA","Donegal Group, Inc. - Class A Common Stock",15.279999732971191,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"DGII","Digi International Inc. - Common Stock",17.510000228881836,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"DGLY","Digital Ally, Inc. - Common Stock",1.7000000476837158,"{""contractSymbol"":{""0"":""DGLY230120P00001000""},""lastTradeDate"":{""0"":1620243630000},""strike"":{""0"":1.0},""lastPrice"":{""0"":0.35},""bid"":{""0"":0.0},""ask"":{""0"":0.35},""change"":{""0"":0.0},""percentChange"":{""0"":0.0},""volume"":{""0"":411.0},""openInterest"":{""0"":1182},""impliedVolatility"":{""0"":0.6601596484},""inTheMoney"":{""0"":false},""contractSize"":{""0"":""REGULAR""},""currency"":{""0"":""USD""},""symbol"":{""0"":""DGLY""}}"
"DHC","Diversified Healthcare Trust  - Common Shares of Beneficial Interest",3.940000057220459,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"DLTH","Duluth Holdings Inc. - Class B Common Stock",16.75,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"DMLP","Dorchester Minerals, L.P. - Common Units Representing Limited Partnership Interests",15.119999885559082,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"DOYU","DouYu International Holdings Limited - American Depositary Shares",8.460000038146973,"{""contractSymbol"":{""0"":""DOYU210618P00010000""},""lastTradeDate"":{""0"":1620416331000},""strike"":{""0"":10.0},""lastPrice"":{""0"":1.75},""bid"":{""0"":1.55},""ask"":{""0"":1.9},""change"":{""0"":-0.100000024},""percentChange"":{""0"":-5.4054065},""volume"":{""0"":521.0},""openInterest"":{""0"":363},""impliedVolatility"":{""0"":0.6621127539},""inTheMoney"":{""0"":true},""contractSize"":{""0"":""REGULAR""},""currency"":{""0"":""USD""},""symbol"":{""0"":""DOYU""}}"
"DSKE","Daseke, Inc. - Common Stock",7.760000228881836,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"DTEA","DAVIDsTEA Inc. - Common Stock",3.660000085830689,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"DTIL","Precision BioSciences, Inc. - Common Stock",8.420000076293945,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"DVAX","Dynavax Technologies Corporation - Common Stock",8.880000114440918,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"DYAI","Dyadic International, Inc. - Common Stock",4.150000095367432,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"EDAP","EDAP TMS S.A. - American Depositary Shares, each representing One Ordinary Share",6.699999809265137,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"EGAN","eGain Corporation - Common Stock",9.15999984741211,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"EMKR","EMCORE Corporation - Common Stock",6.25,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ENDP","Endo International plc - Ordinary Shares",5.429999828338623,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ENG","ENGlobal Corporation - Common Stock",2.400000095367432,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"ENLV","Enlivex Therapeutics Ltd. - Ordinary Shares",9.90999984741211,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"EOLS","Evolus, Inc. - Common Stock",8.670000076293945,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"EPZM","Epizyme, Inc. - Common Stock",6.809999942779541,"{""contractSymbol"":{""0"":""EPZM210521P00012500"",""1"":""EPZM211119P00010000""},""lastTradeDate"":{""0"":1620397343000,""1"":1619116324000},""strike"":{""0"":12.5,""1"":10.0},""lastPrice"":{""0"":4.4,""1"":3.2},""bid"":{""0"":3.5,""1"":2.75},""ask"":{""0"":4.7,""1"":3.4},""change"":{""0"":0.099999905,""1"":0.0},""percentChange"":{""0"":2.3255792,""1"":0.0},""volume"":{""0"":610.0,""1"":517.0},""openInterest"":{""0"":659,""1"":540},""impliedVolatility"":{""0"":2.4804725488,""1"":0.8056660059},""inTheMoney"":{""0"":true,""1"":true},""contractSize"":{""0"":""REGULAR"",""1"":""REGULAR""},""currency"":{""0"":""USD"",""1"":""USD""},""symbol"":{""0"":""EPZM"",""1"":""EPZM""}}"
"ERIC","Ericsson - American Depositary Shares each representing 1 underlying Class B share",13.6899995803833,"{""contractSymbol"":{""0"":""ERIC210716P00014000"",""1"":""ERIC230120P00017000""},""lastTradeDate"":{""0"":1620404818000,""1"":1620228702000},""strike"":{""0"":14.0,""1"":17.0},""lastPrice"":{""0"":0.76,""1"":4.35},""bid"":{""0"":0.73,""1"":1.53},""ask"":{""0"":0.9,""1"":6.35},""change"":{""0"":-0.110000014,""1"":0.0},""percentChange"":{""0"":-12.64368,""1"":0.0},""volume"":{""0"":280.0,""1"":594.0},""openInterest"":{""0"":950,""1"":1119},""impliedVolatility"":{""0"":0.3515689844,""1"":0.5927775098},""inTheMoney"":{""0"":true,""1"":true},""contractSize"":{""0"":""REGULAR"",""1"":""REGULAR""},""currency"":{""0"":""USD"",""1"":""USD""},""symbol"":{""0"":""ERIC"",""1"":""ERIC""}}"
"EVFM","Evofem Biosciences, Inc. - Common Stock",1.2200000286102295,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"EXPC","Experience Investment Corp. - Class A Common Stock",9.010000228881836,"{""contractSymbol"":{""0"":""EXPC210521P00010000""},""lastTradeDate"":{""0"":1620416465000},""strike"":{""0"":10.0},""lastPrice"":{""0"":1.55},""bid"":{""0"":1.35},""ask"":{""0"":1.6},""change"":{""0"":0.29999995},""percentChange"":{""0"":23.999996},""volume"":{""0"":726.0},""openInterest"":{""0"":2008},""impliedVolatility"":{""0"":0.8828136719},""inTheMoney"":{""0"":true},""contractSize"":{""0"":""REGULAR""},""currency"":{""0"":""USD""},""symbol"":{""0"":""EXPC""}}"
"EXTR","Extreme Networks, Inc. - Common Stock",11.09000015258789,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"EYEN","Eyenovia, Inc. - Common Stock",4.760000228881836,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"EYES","Second Sight Medical Products, Inc. - Common Stock",5.829999923706055,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"EYPT","EyePoint Pharmaceuticals, Inc. - Common Stock",9.56999969482422,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"EZPW","EZCORP, Inc. - Class A Non-Voting Common Stock",6.650000095367432,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FANH","Fanhua Inc. - American depositary shares, each representing 20 ordinary shares",13.529999732971191,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FARM","Farmer Brothers Company - Common Stock",10.399999618530272,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FCEL","FuelCell Energy, Inc. - Common Stock",7.929999828338623,"{""contractSymbol"":{""0"":""FCEL210514P00008000"",""1"":""FCEL210514P00008500"",""2"":""FCEL210521P00008000"",""3"":""FCEL210521P00008500"",""4"":""FCEL210521P00009000"",""5"":""FCEL210618P00009000""},""lastTradeDate"":{""0"":1620417595000,""1"":1620417443000,""2"":1620417525000,""3"":1620417255000,""4"":1620417502000,""5"":1620415767000},""strike"":{""0"":8.0,""1"":8.5,""2"":8.0,""3"":8.5,""4"":9.0,""5"":9.0},""lastPrice"":{""0"":0.32,""1"":0.61,""2"":0.52,""3"":0.8,""4"":1.14,""5"":1.73},""bid"":{""0"":0.32,""1"":0.59,""2"":0.51,""3"":0.79,""4"":1.14,""5"":1.71},""ask"":{""0"":0.36,""1"":0.6,""2"":0.53,""3"":0.81,""4"":1.17,""5"":1.75},""change"":{""0"":-0.26,""1"":-0.32999998,""2"":-0.23000002,""3"":-0.3,""4"":-0.27999997,""5"":-0.3599999},""percentChange"":{""0"":-44.827587,""1"":-35.10638,""2"":-30.66667,""3"":-27.272728,""4"":-19.71831,""5"":-17.224876},""volume"":{""0"":1013.0,""1"":311.0,""2"":844.0,""3"":506.0,""4"":317.0,""5"":273.0},""openInterest"":{""0"":484,""1"":2371,""2"":1653,""3"":443,""4"":2466,""5"":1173},""impliedVolatility"":{""0"":1.0234423828,""1"":0.9765627344,""2"":0.9960937891,""3"":1.000005,""4"":1.0312548438,""5"":1.1210981445},""inTheMoney"":{""0"":false,""1"":true,""2"":false,""3"":true,""4"":true,""5"":true},""contractSize"":{""0"":""REGULAR"",""1"":""REGULAR"",""2"":""REGULAR"",""3"":""REGULAR"",""4"":""REGULAR"",""5"":""REGULAR""},""currency"":{""0"":""USD"",""1"":""USD"",""2"":""USD"",""3"":""USD"",""4"":""USD"",""5"":""USD""},""symbol"":{""0"":""FCEL"",""1"":""FCEL"",""2"":""FCEL"",""3"":""FCEL"",""4"":""FCEL"",""5"":""FCEL""}}"
"FCRD","First Eagle Alternative Capital BDC, Inc. - Common Stock",4.360000133514404,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FDUS","Fidus Investment Corporation - Common Stock",17.420000076293945,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FENC","Fennec Pharmaceuticals Inc. - Common Stock",6.110000133514404,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FEYE","FireEye, Inc. - Common Stock",19.07999992370605,"{""contractSymbol"":{""0"":""FEYE210618P00020000"",""1"":""FEYE220121P00020000"",""2"":""FEYE230120P00020000""},""lastTradeDate"":{""0"":1620404690000,""1"":1620330811000,""2"":1619118511000},""strike"":{""0"":20.0,""1"":20.0,""2"":20.0},""lastPrice"":{""0"":1.32,""1"":3.05,""2"":4.65},""bid"":{""0"":1.34,""1"":2.81,""2"":4.05},""ask"":{""0"":1.4,""1"":3.55,""2"":4.45},""change"":{""0"":-0.23999989,""1"":0.0,""2"":0.0},""percentChange"":{""0"":-15.384608,""1"":0.0,""2"":0.0},""volume"":{""0"":377.0,""1"":411.0,""2"":1005.0},""openInterest"":{""0"":5339,""1"":3199,""2"":1416},""impliedVolatility"":{""0"":0.3877014355,""1"":0.4877980908,""2"":0.4050352466},""inTheMoney"":{""0"":true,""1"":true,""2"":true},""contractSize"":{""0"":""REGULAR"",""1"":""REGULAR"",""2"":""REGULAR""},""currency"":{""0"":""USD"",""1"":""USD"",""2"":""USD""},""symbol"":{""0"":""FEYE"",""1"":""FEYE"",""2"":""FEYE""}}"
"FFNW","First Financial Northwest, Inc. - Common Stock",13.720000267028809,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FLDM","Fluidigm Corporation - Common Stock",4.590000152587891,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FLEX","Flex Ltd. - Ordinary Shares",18.229999542236328,"{""contractSymbol"":{""0"":""FLEX210618P00018000""},""lastTradeDate"":{""0"":1620221949000},""strike"":{""0"":18.0},""lastPrice"":{""0"":0.85},""bid"":{""0"":0.5},""ask"":{""0"":0.6},""change"":{""0"":0.0},""percentChange"":{""0"":0.0},""volume"":{""0"":500.0},""openInterest"":{""0"":602.0},""impliedVolatility"":{""0"":0.3686586572},""inTheMoney"":{""0"":0.0},""contractSize"":{""0"":""REGULAR""},""currency"":{""0"":""USD""},""symbol"":{""0"":""FLEX""}}"
"FLNT","Fluent, Inc. - Common Stock",3.3299999237060547,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FLXN","Flexion Therapeutics, Inc. - Common Stock",7.389999866485596,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FNHC","FedNat Holding Company - Common Stock",4.059999942779541,"{""contractSymbol"":{""0"":""FNHC211217P00005000""},""lastTradeDate"":{""0"":1620417319000},""strike"":{""0"":5.0},""lastPrice"":{""0"":1.11},""bid"":{""0"":1.05},""ask"":{""0"":1.15},""change"":{""0"":-0.28999996},""percentChange"":{""0"":-20.714283},""volume"":{""0"":308.0},""openInterest"":{""0"":1531},""impliedVolatility"":{""0"":0.5488326367},""inTheMoney"":{""0"":true},""contractSize"":{""0"":""REGULAR""},""currency"":{""0"":""USD""},""symbol"":{""0"":""FNHC""}}"
"FOLD","Amicus Therapeutics, Inc. - Common Stock",9.600000381469728,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FOSL","Fossil Group, Inc. - Common Stock",12.0600004196167,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FRBK","Republic First Bancorp, Inc. - Common Stock",4.130000114440918,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FRGI","Fiesta Restaurant Group, Inc. - Common Stock",13.529999732971191,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FSTR","L.B. Foster Company - Common Stock",16.559999465942383,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FTEK","Fuel Tech, Inc. - Common Stock",2.0,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"FULT","Fulton Financial Corporation - Common Stock",17.579999923706055,"{""contractSymbol"":{""0"":""FULT210618P00017500""},""lastTradeDate"":{""0"":1620156661000},""strike"":{""0"":17.5},""lastPrice"":{""0"":0.75},""bid"":{""0"":0.0},""ask"":{""0"":1.05},""change"":{""0"":0.0},""percentChange"":{""0"":0.0},""volume"":{""0"":256.0},""openInterest"":{""0"":496},""impliedVolatility"":{""0"":0.4648491016},""inTheMoney"":{""0"":false},""contractSize"":{""0"":""REGULAR""},""currency"":{""0"":""USD""},""symbol"":{""0"":""FULT""}}"
"GAIA","Gaia, Inc. - Class A Common Stock",11.079999923706056,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"GAN","GAN Limited - Ordinary Shares",17.06999969482422,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"GASS","StealthGas, Inc. - common stock",3.0,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"GBDC","Golub Capital BDC, Inc. - Common Stock",15.539999961853027,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
"GENE","Genetic Technologies Ltd - American Depositary Shares representing 600 ordinary shares",3.759999990463257,"{""contractSymbol"":{""0"":""GENE211217P00002500""},""lastTradeDate"":{""0"":1620229345000},""strike"":{""0"":2.5},""lastPrice"":{""0"":0.52},""bid"":{""0"":0.45},""ask"":{""0"":0.8},""change"":{""0"":0.0},""percentChange"":{""0"":0.0},""volume"":{""0"":523},""openInterest"":{""0"":497},""impliedVolatility"":{""0"":1.2714880176},""inTheMoney"":{""0"":false},""contractSize"":{""0"":""REGULAR""},""currency"":{""0"":""USD""},""symbol"":{""0"":""GENE""}}"
"GERN","Geron Corporation - Common Stock",1.340000033378601,"{""contractSymbol"":{},""lastTradeDate"":{},""strike"":{},""lastPrice"":{},""bid"":{},""ask"":{},""change"":{},""percentChange"":{},""volume"":{},""openInterest"":{},""impliedVolatility"":{},""inTheMoney"":{},""contractSize"":{},""currency"":{},""symbol"":{}}"
